X,Y,OBJECTID,Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude,Name_Normalized
91192.4485607077,7727259.18444173,7639,14634,IRISVALE,Matabeleland South,Secondary,Umzingwane,S3,-20.50926,29.08146,irisvale
-19318.797842721,7658862.84942347,7640,14635,SANZUKWI,Matabeleland South,Secondary,Mangwe,S3,-21.09782,28.00459,sanzukwi
190570.678934616,7540309.19767702,7641,14636,ST MARY'S,Matabeleland South,Secondary,Beitbridge,S1,-22.215,29.9987,st mary's
55382.2769601145,7617479.79324666,7642,14637,KAFUSI MANUKA,Matabeleland South,Secondary,Matobo,S3,-21.49033,28.71068,kafusi manuka
28731.1410874402,7661785.62398827,7643,14638,MAHETSHE,Matabeleland South,Secondary,Matobo,S3,-21.08448,28.46644,mahetshe
120166.359959709,7690681.64682744,7644,14639,NDOLA,Matabeleland South,Secondary,Insiza,S3,-20.84515,29.35086,ndola
103765.950869139,7810506.88535558,7653,14648,SHANGANI,Matabeleland South,Secondary,Insiza,S3,-19.76132,29.2199,shangani
158433.187174687,7753827.91787602,7654,14649,THOKOZANI,Matabeleland South,Secondary,Insiza,S3,-20.28293,29.73018,thokozani
-40563.7749420975,7742401.15606271,7655,14650,GWAMBE,Matabeleland South,Secondary,Bulilima,S3,-20.33994,27.82651,gwambe
-72282.1028541205,7736239.46039539,7656,14651,NLONGWE,Matabeleland South,Secondary,Bulilima,S3,-20.38612,27.522,nlongwe
40165.4084767908,7707987.43397949,7657,14652,DZEMBE,Matabeleland South,Secondary,Matobo,S3,-20.67116,28.58838,dzembe
14947.1384737757,7689944.2968795,7658,14653,MANYANE,Matabeleland South,Secondary,Matobo,S3,-20.8273,28.34204,manyane
,,7663,14658,TROMEHUS TRAINING CENTRE,Matabeleland South,Secondary,Beitbridge,S1,,0,tromehus training centre
-52397.7132375083,7746575.76972969,7670,14665,MZWANYANA,Matabeleland South,Secondary,Bulilima,S3,-20.29899,27.71489,mzwanyana
-31411.3552795823,7703649.22334064,7673,14669,VALUKHALO,Matabeleland South,Secondary,Mangwe,S3,-20.69129,27.90228,valukhalo
,,7674,14670,SACRED HEART,Matabeleland South,Secondary,Umzingwane,S2,,0,sacred heart
,,7678,14674,NTUNUNGWE SECONDARY,Matabeleland South,Secondary,Bulilima,S3,,0,ntunungwe secondary
,,7680,14676,MBALABALA SECONDARY SHOOL,Matabeleland South,Secondary,Umzingwane,S3,,0,mbalabala secondary shool
,,7681,14677,HLANGANANI,Matabeleland South,Secondary,Mangwe,S3,,0,hlanganani
,,7682,14678,MAPANE,Matabeleland South,Secondary,Gwanda,S3,,0,mapane
,,7684,14680,HIMAGO SECONDARY,Matabeleland South,Secondary,Bulilima,S3,,,himago secondary
,,7685,14683,OASIS GROUP OF COLLEGES,Matabeleland South,Secondary,Beitbridge,S2,,,oasis group of colleges
,,7695,14810,ELINA ACADEMY,Harare,Secondary,Northern Central,S1,,0,elina academy
183410.275281206,7693179.8115269,7699,16004,CHEGATO,Midlands,Secondary,Mberengwa,S3,-20.83448,29.9582,chegato
175959.995373152,7748467.38857934,7702,16007,DADAYA,Midlands,Secondary,Zvishavane,S1,-20.33435,29.89681,dadaya
251804.553247077,7818920.19808571,7710,16015,ST JOSEPHS HAMA HIGH SCHOOL,Midlands,Secondary,Chirumanzu,S3,-19.70963,30.63215,st josephs hama high school
179264.5738365,7834763.92266093,7711,16016,CHIKWINGWIZHA,Midlands,Secondary,Shurugwi,S2,-19.55619,29.94346,chikwingwizha
135229.893401398,7853062.42091506,7712,16017,LOWER GWELO ADVENTIST HG,Midlands,Secondary,Gweru,S1,-19.38354,29.52788,lower gwelo adventist hg
246383.685308746,7834017.17385694,7713,16018,HOLY CROSS,Midlands,Secondary,Chirumanzu,S2,-19.57263,30.58251,holy cross
117142.071584464,7929299.95184657,7714,16019,RIO TINTO ZHOMBE,Midlands,Secondary,Kwekwe,S1,-18.69256,29.37095,rio tinto zhombe
,,7716,16021,DENDA MUTIMURI SECONDARY SCHOOL,Midlands,Secondary,Gokwe North,S3,,0,denda mutimuri secondary school
110771.070853316,7895110.04494631,7717,16022,LORETO,Midlands,Secondary,Kwekwe,S1,-18.99974,29.3039,loreto
156011.396391445,7896990.29678169,7719,16024,DRAKE,Midlands,Secondary,Kwekwe,S2,-18.99086,29.73328,drake
166708.027594046,7852196.08316965,7724,16029,REGINA MUNDI,Midlands,Secondary,Gweru,S1,-19.39683,29.827,regina mundi
153809.566458821,7676499.59111259,7726,16031,MASASE,Midlands,Secondary,Mberengwa,S3,-20.97966,29.67082,masase
212606.849659145,7685287.54274318,7728,16033,MUSUME,Midlands,Secondary,Mberengwa,S3,-20.91046,30.23716,musume
174119.841582991,7871021.02642651,7730,16035,ST PATRICKS,Midlands,Secondary,Gweru,S3,-19.22817,29.90069,st patricks
28316.8852143624,7944562.23644711,7732,16037,KANA SECONDARY,Midlands,Secondary,Gokwe South,S3,-18.53688,28.5343,kana secondary
179511.95412227,7851575.15053808,7736,16041,ANDERSON,Midlands,Secondary,Gweru,S2,-19.40452,29.94866,anderson
202694.8809407,7825443.25097802,7740,16045,HANKE,Midlands,Secondary,Shurugwi,S2,-19.64396,30.16506,hanke
172017.829101819,7900826.66209723,7742,16047,SHUNGU,Midlands,Secondary,Kwekwe,S3,-18.95886,29.88576,shungu
191288.076504854,7793620.53891189,7743,16048,PAKAME,Midlands,Secondary,Shurugwi,S2,-19.92941,30.05111,pakame
183644.501237281,7872718.59050697,7747,16052,MAVUZHE,Midlands,Secondary,Gweru,S3,-19.21436,29.99146,mavuzhe
96662.1076065977,8025425.31710857,7765,16070,COPPER QUEEN,Midlands,Secondary,Gokwe North,S1,-17.82182,29.19608,copper queen
187018.159597122,7821178.5808217,7766,16071,PARKINSON,Midlands,Secondary,Shurugwi,S2,-19.68003,30.01501,parkinson
62571.2245931486,7943569.15220556,7768,16073,MATEME,Midlands,Secondary,Gokwe South,S3,-18.55322,28.85774,mateme
,,7771,16076,KAMWAMBE DHONZA,Midlands,Secondary,Gokwe North,S3,,0,kamwambe dhonza
76999.856757166,8056093.5660599,7772,16077,BATSIRAI,Midlands,Secondary,Gokwe North,S3,-17.54159,29.01707,batsirai
,,7773,16078,CHEHWAKWA,Midlands,Secondary,Gokwe North,S3,,0,chehwakwa
,,7774,16079,CHIODZA,Midlands,Secondary,Gokwe North,S3,,0,chiodza
43150.2723350534,8031021.86676277,7775,16080,GANGANGA,Midlands,Secondary,Gokwe North,S3,-17.76091,28.6936,ganganga
23423.2586467261,8057604.46226712,7776,16081,GWEBO,Midlands,Secondary,Gokwe North,S3,-17.5172,28.514,gwebo
26881.0715194079,8074968.84589709,7777,16082,MUTEHWE,Midlands,Secondary,Gokwe North,S3,-17.36145,28.55028,mutehwe
,,7778,16083,NYATSO,Midlands,Secondary,Gokwe North,S3,,0,nyatso
,,7780,16085,ZVANAKA,Midlands,Secondary,Gokwe North,S3,,0,zvanaka
99492.6818679669,7932187.48621128,7808,16113,TOMBANKALA,Midlands,Secondary,Kwekwe,S3,-18.66321,29.2045,tombankala
179502.054437957,7869259.06323506,7814,16119,MASVORI,Midlands,Secondary,Gweru,S3,-19.24493,29.95153,masvori
174535.403310402,7864131.39929009,7818,16123,GAMBIZA CHIKWEZA,Midlands,Secondary,Gweru,S3,-19.29041,29.90347,gambiza chikweza
,,7850,16155,TURE,Midlands,Secondary,Zvishavane,S3,,0,ture
,,7853,16158,GEORGE CHIPADZE,Midlands,Secondary,Zvishavane,S2,,0,george chipadze
218297.731352043,7701684.73424004,7870,16175,GOMUTUTU,Midlands,Secondary,Mberengwa,S3,-20.76334,30.29447,gomututu
,,7908,16213,SHILO H INTERNATIONAL CHRISTIAN COLLEGE,Midlands,Secondary,Gweru,S3,,0,shilo h international christian college
75218.1903457631,7905369.3995191,7909,16214,MALISA HOLY TRINITY,Midlands,Secondary,Kwekwe,S3,-18.9002,28.96911,malisa holy trinity
95438.5865173535,7899888.06825314,7910,16215,NDLAMATULI,Midlands,Secondary,Kwekwe,S3,-18.95369,29.15953,ndlamatuli
162568.679553864,7904940.46263463,7911,16216,GLOBE AND PHOENIX,Midlands,Secondary,Kwekwe,S2,-18.92021,29.79685,globe and phoenix
123841.71500984,7923843.1507173,7912,16217,SOMALALA RUJEKO,Midlands,Secondary,Kwekwe,S3,-18.743,29.43333,somalala rujeko
185595.237411762,7691953.12194339,7913,16218,RUZENGWE,Midlands,Secondary,Mberengwa,S3,-20.84592,29.97895,ruzengwe
165737.711144852,7688914.73405002,7914,16219,MAVOROVONDO (GURUVA),Midlands,Secondary,Mberengwa,S3,-20.86986,29.78778,mavorovondo (guruva)
213277.587871652,7712921.17570129,7915,16220,CHABWIRA,Midlands,Secondary,Mberengwa,S3,-20.66116,30.24813,chabwira
223465.445470239,7697625.87462441,7916,16221,BAYAYI,Midlands,Secondary,Mberengwa,S3,-20.80075,30.34342,bayayi
194503.366083509,7702426.17702096,7917,16222,VUTIKA,Midlands,Secondary,Mberengwa,S3,-20.7529,30.06629,vutika
206597.792564874,7723243.02232529,7918,16223,SVITA,Midlands,Secondary,Mberengwa,S3,-20.56697,30.18579,svita
207047.683757036,7692027.57306827,7919,16224,CHINGOMA,Midlands,Secondary,Mberengwa,S3,-20.84876,30.1849,chingoma
201539.485954879,7678179.70550259,7920,16225,MKETI (SVIBA),Midlands,Secondary,Mberengwa,S3,-20.97285,30.12964,mketi (sviba)
223383.130698377,7683647.14715058,7921,16226,VURONGA,Midlands,Secondary,Mberengwa,S3,-20.92691,30.34041,vuronga
201095.269682235,7688329.85103011,7922,16227,CHAPUNGU / MAKWAVA,Midlands,Secondary,Mberengwa,S3,-20.88118,30.12712,chapungu / makwava
231397.108695913,7684667.78743376,7923,16228,VURASHA,Midlands,Secondary,Mberengwa,S3,-20.91888,30.41756,vurasha
106969.222432214,7914113.75954889,7924,16229,NDUKU,Midlands,Secondary,Kwekwe,S3,-18.82763,29.27166,nduku
107955.657614623,7885047.7997301,7925,16230,ZIMELE,Midlands,Secondary,Kwekwe,S3,-19.08995,29.27518,zimele
257303.166677173,7811276.91014895,7926,16231,TARINGANA (RUPEPWE),Midlands,Secondary,Chirumanzu,S3,-19.77933,30.68358,taringana (rupepwe)
-4619.54387567972,7943824.61228962,7927,16232,TICHAKUNDA MKOKA,Midlands,Secondary,Gokwe South,S3,-18.5359,28.22306,tichakunda mkoka
2994.86199721106,7953847.11231669,7928,16233,LUKUKWE CHITEPO,Midlands,Secondary,Gokwe South,S3,-18.44743,28.29743,lukukwe chitepo
69347.088148656,7970762.6977791,7929,16234,KUSHINGA (RUMHUMHA),Midlands,Secondary,Gokwe South,S3,-18.30946,28.92757,kushinga (rumhumha)
107997.028488012,7971966.39880885,7930,16235,MAPFUNGAUTSI,Midlands,Secondary,Gokwe South,S3,-18.30605,29.2927,mapfungautsi
121623.02611329,7877111.70022109,7931,16236,NTABAMHLOPE,Midlands,Secondary,Gweru,S3,-19.16411,29.40329,ntabamhlope
129330.289303682,7865329.36067985,7932,16237,MDUBIWA,Midlands,Secondary,Gweru,S3,-19.27181,29.47418,mdubiwa
74477.182561251,7916200.70973376,7933,16238,DONSA,Midlands,Secondary,Kwekwe,S3,-18.8024,28.96443,donsa
129747.264763002,7851232.80182789,7934,16239,VUNGU,Midlands,Secondary,Gweru,S3,-19.39904,29.47541,vungu
97966.5652955822,7962803.4114055,7935,16240,GOMOGURU,Midlands,Secondary,Gokwe South,S3,-18.38682,29.19618,gomoguru
211615.444652974,7695813.17473499,7936,16241,FUNYE,Midlands,Secondary,Mberengwa,S3,-20.81531,30.22938,funye
102842.007791552,7922426.12959737,7937,16242,ST JUDES MHAZHE,Midlands,Secondary,Kwekwe,S3,-18.75188,29.23424,st judes mhazhe
50032.3127549974,8007133.50942093,7938,16243,NEMANGWE,Midlands,Secondary,Gokwe South,S3,-17.97765,28.75322,nemangwe
35161.7945795779,8058177.83118988,7939,16244,CHIREYA,Midlands,Secondary,Gokwe North,S3,-17.5145,28.62438,chireya
104903.513176759,7981600.40459743,7940,16245,CHISINA (MTANKI),Midlands,Secondary,Gokwe South,S3,-18.21859,29.26535,chisina (mtanki)
92931.6037525521,7997701.82989029,7941,16246,GWAMURE,Midlands,Secondary,Gokwe South,S3,-18.07115,29.15555,gwamure
103281.196969349,7959818.36701328,7942,16247,CHIDOMA,Midlands,Secondary,Gokwe South,S3,-18.41474,29.2458,chidoma
66003.8179178713,8021304.80186218,7943,16248,GURAWAKANYA,Midlands,Secondary,Gokwe North,S3,-17.85313,28.90661,gurawakanya
84307.959057544,8014803.5265662,7944,16249,CHINYENYETU (MAKORE),Midlands,Secondary,Gokwe North,S3,-17.9153,29.07766,chinyenyetu (makore)
11183.6689808019,7988014.12455335,7945,16250,SAYI,Midlands,Secondary,Gokwe South,S3,-18.14153,28.3829,sayi
120775.818274143,7935221.49096718,7946,16251,MANZIMNYAMA,Midlands,Secondary,Kwekwe,S3,-18.63981,29.40647,manzimnyama
24119.9447131252,7955052.32340218,7947,16252,MUCHADEYI,Midlands,Secondary,Gokwe South,S3,-18.44142,28.49713,muchadeyi
132025.677437755,7945691.96288519,7948,16253,BHAMALA,Midlands,Secondary,Kwekwe,S3,-18.54736,29.51485,bhamala
125118.087391765,7970846.18328583,7949,16254,SAMAMBWA,Midlands,Secondary,Kwekwe,S3,-18.31923,29.45418,samambwa
129562.748510523,7952725.24353178,7950,16255,TOTORORO,Midlands,Secondary,Kwekwe,S3,-18.48348,29.49285,totororo
35157.6205315166,8026620.1818249,7951,16256,GUKURE,Midlands,Secondary,Gokwe South,S3,-17.79891,28.61745,gukure
131132.644952392,7933519.90159652,7952,16257,DONJANE,Midlands,Secondary,Kwekwe,S3,-18.65701,29.50416,donjane
100003.582432591,7879043.71538565,7953,16258,UMELUSI,Midlands,Secondary,Kwekwe,S3,-19.14255,29.19851,umelusi
-3788.08541437512,7964305.68584226,7954,16259,MARIMASIMBE,Midlands,Secondary,Gokwe South,S3,-18.35163,28.23601,marimasimbe
116831.205700442,7871228.93933585,7955,16260,SIBOMVU,Midlands,Secondary,Gweru,S3,-19.21627,29.35664,sibomvu
126836.508673436,7956917.75522557,7956,16261,SIDAKENI,Midlands,Secondary,Kwekwe,S3,-18.44518,29.46785,sidakeni
28933.7395550348,7961002.44053803,7957,16262,MATETA (RUJEKO) HG,Midlands,Secondary,Gokwe South,S3,-18.38888,28.54396,mateta (rujeko) hg
25748.340223139,7987725.67635313,7958,16263,DZIVARENGAMWA,Midlands,Secondary,Gokwe South,S1,-18.14738,28.52009,dzivarengamwa
204054.229787135,7859329.45385554,7959,16264,LALAPANZI,Midlands,Secondary,Chirumanzu,S3,-19.3383,30.18331,lalapanzi
3868.40296431072,7942610.53556692,7960,16265,RUTENDO,Midlands,Secondary,Gokwe South,S3,-18.54885,28.30291,rutendo
87285.3082577123,7927312.98774698,7961,16266,DENDERA,Midlands,Secondary,Kwekwe,S3,-18.70479,29.088,dendera
61170.2866728434,8048784.84214175,7962,16267,MBOVHANA,Midlands,Secondary,Gokwe North,S3,-17.60443,28.8668,mbovhana
122111.180995783,7961006.45074917,7963,16268,BEE MINE,Midlands,Secondary,Kwekwe,S3,-18.40746,29.42395,bee mine
112539.766995885,7964103.53406883,7964,16269,CHEVECHEVE HIGH,Midlands,Secondary,Gokwe South,S3,-18.3778,29.3341,chevecheve high
9663.8662795705,7991176.03398508,7965,16270,RUFARO (KASANGO),Midlands,Secondary,Gokwe South,S3,-18.1127,28.36933,rufaro (kasango)
46966.2792522523,7982321.59059768,7966,16271,SAWI (GWARISONDE),Midlands,Secondary,Gokwe South,S3,-18.20065,28.71891,sawi (gwarisonde)
8884.54452104203,7960981.89751704,7967,16272,CHOTO/TAFARA,Midlands,Secondary,Gokwe South,S3,-18.38453,28.35475,choto/tafara
65133.3277758805,8061817.14632834,7968,16273,SUMBE,Midlands,Secondary,Gokwe North,S3,-17.48771,28.9067,sumbe
55828.4441837627,8024841.74367989,7969,16274,DENDA (KAMWAMBE),Midlands,Secondary,Gokwe North,S3,-17.81921,28.81157,denda (kamwambe)
82003.3253723915,8060200.10082033,7970,16275,MUSADZI,Midlands,Secondary,Gokwe North,S3,-17.5055,29.0649,musadzi
173869.584599748,7795354.06590322,7971,16276,DORSET,Midlands,Secondary,Shurugwi,S3,-19.91093,29.88521,dorset
231072.584217412,7815010.16297759,7972,16277,CHISUNGO/MAGAMBA,Midlands,Secondary,Shurugwi,S3,-19.74221,30.43394,chisungo/magamba
41621.4005868757,7967603.77843555,7973,16278,GAWA,Midlands,Secondary,Gokwe South,S3,-18.33216,28.66521,gawa
63177.8541468357,7983174.17684464,7974,16279,GANYE,Midlands,Secondary,Gokwe South,S3,-18.19632,28.87199,ganye
90633.1095493849,8050272.02391439,7975,16280,TSUNGAYI,Midlands,Secondary,Gokwe North,S3,-17.59663,29.14411,tsungayi
82768.8502496295,7978912.40074888,7976,16281,MACHAKATA,Midlands,Secondary,Gokwe South,S3,-18.23864,29.05593,machakata
56596.0960904576,7944160.51397885,7977,16282,NYAJE,Midlands,Secondary,Gokwe South,S3,-18.54664,28.8014,nyaje
64863.6086669298,7967519.31903681,7978,16283,NYARADZA,Midlands,Secondary,Gokwe South,S3,-18.33779,28.88456,nyaradza
36875.8707819936,7989882.62067841,7979,16284,MANYONI,Midlands,Secondary,Gokwe South,S3,-18.13036,28.62546,manyoni
161433.304441976,7934233.99575955,7980,16285,MUNYATI,Midlands,Secondary,Kwekwe,S3,-18.65569,29.7911,munyati
115646.213664071,7900123.63208864,7981,16286,MUTIMUTEMA,Midlands,Secondary,Kwekwe,S3,-18.95544,29.35111,mutimutema
111680.495553341,7907556.32801831,7982,16287,BATANAI SESSOMBE,Midlands,Secondary,Kwekwe,S3,-18.88766,29.31499,batanai sessombe
196650.177789532,7824051.9144856,7983,16288,CHIRONDE,Midlands,Secondary,Shurugwi,S3,-19.6556,30.10725,chironde
200993.754017129,7697868.83130979,7984,16289,MPANDASHANGO,Midlands,Secondary,Mberengwa,S3,-20.79508,30.12778,mpandashango
135999.951882765,7856993.34093749,7985,16290,NHLANGANO,Midlands,Secondary,Gweru,S3,-19.34822,29.53595,nhlangano
197304.552493761,7786116.41925867,7986,16291,MUSIKATI /TOM CHIBI,Midlands,Secondary,Zvishavane,S3,-19.99808,30.10729,musikati /tom chibi
201330.84754554,7707939.61622002,7987,16292,RENGWE,Midlands,Secondary,Mberengwa,S3,-20.70425,30.13273,rengwe
166382.95974509,7849351.89536672,7988,16293,MIDLANDS CHRISTIAN COLLEG,Midlands,Secondary,Gweru,S1,-19.42244,29.82341,midlands christian colleg
93743.3626363291,8059351.88532412,7989,16294,NORAH,Midlands,Secondary,Gokwe North,S3,-17.51531,29.17508,norah
62387.0932004979,8077090.02325963,7990,16295,CHOMUUYU,Midlands,Secondary,Gokwe North,S3,-17.34948,28.88399,chomuuyu
59360.039679291,8004899.07590262,7992,16297,KASUWE,Midlands,Secondary,Gokwe South,S3,-17.9997,28.84061,kasuwe
82241.9666558906,8076057.06923513,7993,16298,MAVANGA,Midlands,Secondary,Gokwe North,S3,-17.36255,29.07021,mavanga
25752.2144136574,7968715.99857367,7994,16299,NGOMENI,Midlands,Secondary,Gokwe South,S3,-18.31867,28.51573,ngomeni
-23109.4821825174,7948061.01961039,7995,16300,MBUNGU,Midlands,Secondary,Gokwe South,S3,-18.49325,28.0496,mbungu
77260.1779251947,7974848.77505749,7996,16301,GWEHAVA,Midlands,Secondary,Gokwe South,S3,-18.2742,29.00311,gwehava
119262.025907953,7864066.3050758,7997,16302,MAKULAMBILA,Midlands,Secondary,Gweru,S3,-19.28133,29.3783,makulambila
237979.24755924,7848053.63238611,7998,16303,CHAMAKANDA,Midlands,Secondary,Chirumanzu,S3,-19.44481,30.5044,chamakanda
111242.76204799,7924054.47035465,7999,16304,GWENZIMKULU SIYAPAMBILI,Midlands,Secondary,Kwekwe,S3,-18.73878,29.31409,gwenzimkulu siyapambili
198649.924631521,7814679.17752735,8000,16305,BOKAI,Midlands,Secondary,Shurugwi,S3,-19.7405,30.12479,bokai
74873.8213625323,7997852.73818277,8001,16306,VULINDLELA,Midlands,Secondary,Gokwe South,S3,-18.06632,28.98534,vulindlela
107811.627144454,7865733.96444687,8002,16307,WHATA,Midlands,Secondary,Gweru,S3,-19.2641,29.26989,whata
73027.6041885204,7980100.59686888,8003,16308,CHEZIYA GOKWE HIGH,Midlands,Secondary,Gokwe South,S2,-18.22601,28.96426,cheziya gokwe high
199904.012148578,7803880.01892985,8004,16309,RUSUNUNGUKO,Midlands,Secondary,Shurugwi,S3,-19.83816,30.135,rusununguko
214230.193806899,7791204.41393759,8005,16310,GATO,Midlands,Secondary,Shurugwi,S3,-19.95472,30.26969,gato
196000.445998576,7796409.54453522,8006,16311,DOMBOTOMBO,Midlands,Secondary,Shurugwi,S3,-19.90498,30.09654,dombotombo
201207.629460964,7810501.09631267,8007,16312,MUPANGAYI,Midlands,Secondary,Shurugwi,S3,-19.7786,30.1485,mupangayi
204013.900525302,7834675.14313095,8008,16313,NYAMAKARI,Midlands,Secondary,Shurugwi,S3,-19.56083,30.17908,nyamakari
210516.490698592,7823713.88229678,8009,16314,JUCHUTA,Midlands,Secondary,Shurugwi,S3,-19.66073,30.23931,juchuta
209350.849940818,7828982.7377214,8010,16315,SVIKA,Midlands,Secondary,Shurugwi,S3,-19.613,30.22902,svika
192857.48297889,7717616.79849225,8011,16316,MNENE,Midlands,Secondary,Mberengwa,S3,-20.61555,30.05315,mnene
211870.893040651,7803836.58422578,8012,16317,KUSHINGA,Midlands,Secondary,Shurugwi,S3,-19.84035,30.24914,kushinga
175469.024151,7688374.9459516,8013,16318,MARINGAMBIZI,Midlands,Secondary,Mberengwa,S3,-20.87646,29.88109,maringambizi
168537.48511828,7709286.67018491,8014,16319,ZVAMAGWIRO,Midlands,Secondary,Mberengwa,S3,-20.68657,29.81851,zvamagwiro
214402.489662367,7720299.24096131,8015,16320,CHEMIMWE,Midlands,Secondary,Mberengwa,S2,-20.59474,30.26011,chemimwe
156763.678603797,7683608.02453476,8016,16321,VUBWE,Midlands,Secondary,Mberengwa,S3,-20.91609,29.7006,vubwe
157743.533145959,7701829.28624716,8017,16322,CHIZUNGU,Midlands,Secondary,Mberengwa,S3,-20.7519,29.71358,chizungu
191009.705664795,7697190.43789881,8018,16323,MPOSI,Midlands,Secondary,Mberengwa,S3,-20.79957,30.03185,mposi
145532.852766849,7677421.64342199,8019,16324,MATABO,Midlands,Secondary,Mberengwa,S3,-20.96977,29.59152,matabo
178036.590356964,7704130.67683128,8020,16325,MABIKA,Midlands,Secondary,Mberengwa,S3,-20.73475,29.90864,mabika
201497.780124142,7714720.68168129,8021,16326,CHEGUTE,Midlands,Secondary,Mberengwa,S3,-20.64308,30.13548,chegute
235265.218011918,7708217.20967187,8022,16327,MUREREZI,Midlands,Secondary,Mberengwa,S3,-20.70686,30.45829,murerezi
214775.463608784,7676478.50786418,8023,16328,MADENYIKA,Midlands,Secondary,Mberengwa,S3,-20.9903,30.25654,madenyika
227362.491324045,7720997.6870899,8024,16329,ZVOMUKONDE,Midlands,Secondary,Mberengwa,S3,-20.59036,30.38445,zvomukonde
208068.518547235,7704787.79919554,8025,16330,VUTSANANA,Midlands,Secondary,Mberengwa,S3,-20.73376,30.19683,vutsanana
194879.334198779,7687788.64628998,8026,16331,MAKUVA,Midlands,Secondary,Mberengwa,S3,-20.88505,30.06734,makuva
93068.6383447903,7893500.46789584,8027,16332,FATIMA,Midlands,Secondary,Kwekwe,S3,-19.01082,29.13574,fatima
183209.990058402,7875990.87162951,8028,16333,GUNDE,Midlands,Secondary,Gweru,S3,-19.18476,29.98787,gunde
86669.7225832319,7885916.5011463,8030,16335,NTOBE,Midlands,Secondary,Kwekwe,S3,-19.07792,29.07347,ntobe
88658.4516401931,7971560.8741515,8034,16339,HOVANO,Midlands,Secondary,Gokwe South,S3,-18.30607,29.11003,hovano
19582.2510017626,7999800.52844291,8035,16340,NYOKA HIGH,Midlands,Secondary,Gokwe South,S3,-18.03722,28.46478,nyoka high
154679.63226162,7896096.60368468,8036,16341,BATANAI (ZISCO),Midlands,Secondary,Kwekwe,S2,-18.9987,29.72049,batanai (zisco)
10532.5942174562,7952948.42721249,8037,16342,BATANAI GOKWE,Midlands,Secondary,Gokwe South,S3,-18.45728,28.36836,batanai gokwe
82515.6785688867,7999894.0108915,8038,16343,TONGWE,Midlands,Secondary,Gokwe South,S3,-18.0494,29.05779,tongwe
9041.03347072611,7975452.19691106,8039,16344,CHITOMBO HIGH,Midlands,Secondary,Gokwe South,S3,-18.25421,28.35971,chitombo high
167080.729027757,7683006.88489344,8040,16345,CHOVURAGU,Midlands,Secondary,Mberengwa,S3,-20.9234,29.79954,chovuragu
75634.9527851232,8032055.36289278,8041,16346,KUBATANA NYAMURORO,Midlands,Secondary,Gokwe North,S3,-17.75808,28.99945,kubatana nyamuroro
77120.8166784049,8042925.5045905,8042,16347,DUKAUPFU,Midlands,Secondary,Gokwe North,S3,-17.66035,29.0156,dukaupfu
236432.358086125,7825466.81003902,8043,16348,UPFUMBA,Midlands,Secondary,Chirumanzu,S3,-19.64853,30.48652,upfumba
252867.280097378,7836435.63747424,8044,16349,MUKOMBERANWA,Midlands,Secondary,Chirumanzu,S3,-19.55161,30.64459,mukomberanwa
237563.009798123,7836678.09510488,8045,16350,CHIZHOU,Midlands,Secondary,Chirumanzu,S3,-19.54746,30.49886,chizhou
241840.134532239,7806229.33466805,8046,16351,CHENGWENA,Midlands,Secondary,Chirumanzu,S3,-19.82293,30.53539,chengwena
250223.839826304,7804336.20366877,8047,16352,MUTENDERENDE,Midlands,Secondary,Chirumanzu,S3,-19.84111,30.61512,mutenderende
216802.733187948,7874004.22249187,8048,16353,GONAWAPOTERA,Midlands,Secondary,Chirumanzu,S3,-19.20766,30.30671,gonawapotera
216499.6531325,7806679.9070369,8049,16354,GARE,Midlands,Secondary,Shurugwi,S3,-19.81536,30.29373,gare
211958.720836616,7815526.99883288,8050,16355,CHIVAKANENYANGA,Midlands,Secondary,Shurugwi,S3,-19.73484,30.25179,chivakanenyanga
203110.148039139,7797957.91776973,8051,16356,BATANAI,Midlands,Secondary,Shurugwi,S3,-19.8921,30.16463,batanai
73587.4725952534,8052492.67053833,8052,16357,SVIBE,Midlands,Secondary,Gokwe North,S3,-17.57341,28.98428,svibe
,,8054,16360,SARAH BATA SENIOR SCHOOL,Midlands,Secondary,Gweru,S2,,0,sarah bata senior school
192723.813033412,7765531.71924063,8056,16362,CHACHITSA,Midlands,Secondary,Zvishavane,S3,-20.18313,30.06009,chachitsa
,,8057,16363,GULUKA SECONDARY,Midlands,Secondary,Gokwe South,S3,,0,guluka secondary
,,8058,16364,GREEN VALLEY COMMERCIAL COLLEGE,Midlands,Secondary,Kwekwe,S3,,0,green valley commercial college
,,8059,16365,W. BOOMS COLLEGE,Midlands,Secondary,Shurugwi,S2,,0,w. booms college
,,8060,16366,COMMUNITY STUDY CENTRE,Midlands,Secondary,Gokwe South,S3,,0,community study centre
213176.875392953,7737520.45192888,8061,16367,RUBWERUCHENA,Midlands,Secondary,Zvishavane,S3,-20.43912,30.25114,rubweruchena
178690.963848803,7762538.95228221,8062,16369,UTONGANI,Midlands,Secondary,Zvishavane,S3,-20.20784,29.92544,utongani
,,8063,16370,PHUMELELA-BUDIRIRA COLLEGE,Midlands,Secondary,Kwekwe,S2,,0,phumelela-budirira college
,,8064,16371,HERENTALS,Midlands,Secondary,Kwekwe,S3,,0,herentals
122570.757865671,7952582.55799621,8065,16372,NYARADZO,Midlands,Secondary,Kwekwe,S3,-18.48353,29.42672,nyaradzo
